ID,age,seen
19760092,43,NO
19760462,43,NO
19760686,43,NO
19760704,43,NO
19761030,43,NO
19761189,43,NO
19761228,43,NO
19761253,43,NO
19761367,43,NO
19761444,43,YES
19761464,43,NO
19761522,43,NO
19761638,43,NO
19761685,43,NO
19761708,43,NO
19780017,43,NO
19780020,43,NO
19780190,43,NO
19780210,43,YES
19780223,43,NO
19780245,43,NO
19780256,43,NO
19780300,43,NO
19780338,43,NO
19780418,43,NO
19780453,43,YES
19780475,43,NO
19780587,43,NO
19780623,43,NO
19780647,43,NO
19780980,43,YES
19781104,43,NO
19781131,43,NO
19781197,43,NO
19781214,43,YES
19781228,43,NO
19781300,43,NO
19781371,43,NO
19781389,43,NO
19781431,43,NO
19781457,43,NO
19781471,43,NO
19781505,43,NO
19800039,43,NO
19800063,43,NO
19800314,43,NO
19800343,43,NO
19800563,43,NO
19800678,43,NO
19800725,43,NO
19800809,43,NO
19800853,43,YES
19801138,43,NO
19801150,43,NO
19801168,43,NO
19801173,43,NO
19801226,43,NO
19801442,43,NO
19830235,43,YES
19830277,43,YES
19830305,43,NO
19830337,43,NO
19830509,43,YES
19830664,43,NO
19830699,43,NO
19830709,43,NO
19830765,43,NO
19830784,43,NO
19830868,43,YES
19830895,43,NO
19830936,43,YES
19830984,43,NO
19830989,43,NO
19831172,43,NO
19831175,43,NO
19831255,43,NO
19831257,43,NO
19831268,43,YES
19831499,43,NO
19831547,43,NO
19840003,43,NO
19840012,43,YES
19840045,43,NO
19840156,43,NO
19840197,43,NO
19840324,43,YES
19840339,43,YES
19840346,43,NO
19840417,43,NO
19840476,43,NO
19840585,43,YES
19840640,43,NO
19840778,43,YES
19840783,43,NO
19840793,43,NO
19840802,43,YES
19840839,43,NO
19840884,43,NO
19840977,43,NO
19841047,43,NO
19841099,43,NO
19841280,43,NO
19841298,43,NO
19841299,43,NO
19841472,43,NO
19860123,43,NO
19860132,43,YES
19860134,43,NO
19860141,43,YES
19860260,43,YES
19860276,43,NO
19860278,43,NO
19860295,43,NO
19860349,43,YES
19860452,43,YES
19860477,43,YES
19860493,43,NO
19860500,43,NO
19860614,43,NO
19860617,43,NO
19860812,43,YES
19860865,43,NO
19860920,43,NO
19860956,43,NO
19860985,43,YES
19861024,43,NO
19861034,43,YES
19861052,43,NO
19861089,43,YES
19861160,43,NO
19861205,43,YES
19861224,43,YES
19861306,43,NO
19870012,43,NO
19870016,43,YES
19870049,43,YES
19870060,43,NO
19870066,43,NO
19870152,43,NO
19870244,43,YES
19870256,43,YES
19870287,43,YES
19870321,43,NO
19870349,43,NO
19870354,43,YES
19870399,43,YES
19870811,43,NO
19870813,43,NO
19870861,43,NO
19871001,43,YES
19871040,43,NO
19871079,43,YES
19871145,43,NO
19871151,43,NO
19871218,43,NO
19871410,43,NO
19871444,43,NO
19872001,43,YES
19872020,43,NO
19872077,43,NO
19872101,43,NO
19872132,43,YES
19872146,43,YES
19872181,43,YES
19872221,43,YES
19880050,43,NO
19880107,43,YES
19880119,43,NO
19880138,43,NO
19880340,43,NO
19880375,43,YES
19880549,43,NO
19880581,43,YES
19880597,43,NO
19880673,43,NO
19880692,43,YES
19880805,43,NO
19880855,43,NO
19880977,43,NO
19881074,43,NO
19881089,43,NO
19881339,43,NO
19881347,43,YES
19881367,43,YES
19890212,43,NO
19890269,43,YES
19890305,43,NO
19890312,43,NO
19890323,43,NO
19890359,43,YES
19890435,43,NO
19890477,43,NO
19890545,43,NO
19890557,43,YES
19890593,43,YES
19890659,43,NO
19890681,43,NO
19890816,43,NO
19890999,43,NO
19891024,43,NO
19891101,43,NO
19891193,43,NO
19900108,43,NO
19900129,43,YES
19900178,43,NO
19900273,43,YES
19900296,43,NO
19900342,43,NO
19900347,43,YES
19900403,43,YES
19900472,43,NO
19900638,43,NO
19900640,43,NO
19900693,43,NO
19900698,43,NO
19900789,43,YES
19900849,43,NO
19900852,43,YES
19901005,43,NO
19901019,43,YES
19901091,43,YES
19901109,43,NO
19901132,43,NO
19901260,43,NO
19901268,43,NO
19901307,43,YES
19901331,43,YES
19910055,43,YES
19910087,43,NO
19910150,43,YES
19910252,43,NO
19910292,43,YES
19910330,43,NO
19910357,43,NO
19910492,43,NO
19910788,43,YES
19910955,43,YES
19911008,43,NO
19911014,43,YES
19911031,43,YES
19911046,43,NO
19911111,43,NO
19911330,43,YES
19911388,43,YES
19911441,43,NO
19911459,43,NO
19911479,43,NO
19930001,43,NO
19930003,43,NO
19930108,43,NO
19930128,43,YES
19930162,43,NO
19930165,43,YES
19930261,43,NO
19930281,43,NO
19930318,43,YES
19930339,43,NO
19930361,43,NO
19930370,43,NO
19930394,43,NO
19930521,43,NO
19930577,43,NO
19930629,43,NO
19930698,43,NO
19930717,43,NO
19930786,43,YES
19930814,43,NO
19930846,43,NO
19930859,43,NO
19930871,43,YES
19930918,43,NO
19930977,43,NO
19931011,43,NO
19931377,43,YES
19931432,43,NO
19940057,43,NO
19940070,43,YES
19940205,43,YES
19940492,43,YES
19940494,43,YES
19940621,43,NO
19940628,43,NO
19940651,43,YES
19940786,43,NO
19940813,43,NO
19941028,43,NO
19941184,43,NO
19941193,43,NO
19941195,43,NO
19941303,43,NO
19941365,43,NO
19941551,43,NO
19941646,43,NO
19941682,43,NO
19941752,43,YES
19941800,43,NO
19941932,43,NO
19942150,43,NO
19942210,43,YES
19942257,43,NO
19942365,43,NO
19942442,43,NO
19942514,43,NO
19942720,43,YES
19942953,43,NO
19960152,43,NO
19960162,43,YES
19960169,43,NO
19960218,43,NO
19960238,43,YES
19960283,43,NO
19960339,43,YES
19960449,43,NO
19960468,43,NO
19960572,43,YES
19960628,43,NO
19960643,43,YES
19960649,43,NO
19960761,43,NO
19960783,43,NO
19960809,43,NO
19960847,43,NO
19960883,43,YES
19961012,43,NO
19961079,43,YES
19961104,43,NO
19961133,43,YES
19961398,43,NO
19961468,43,NO
19961512,43,YES
19961603,43,YES
19961833,43,NO
19961847,43,NO
19962009,43,NO
19962057,43,NO
19962083,43,NO
19962139,43,YES
19962190,43,NO
19962231,43,NO
19962461,43,YES
19962527,43,NO
19962540,43,NO
19962552,43,NO
19962554,43,NO
19962595,43,NO
19962627,43,NO
19962637,43,NO
19962678,43,YES
19962804,43,NO
19980007,43,NO
19980016,43,NO
19980019,43,YES
19980104,43,NO
19980142,43,NO
19980160,43,NO
19980190,43,NO
19980450,43,NO
19980618,43,NO
19980666,43,NO
19980839,43,NO
19980922,43,NO
19981015,43,NO
19981043,43,NO
19981122,43,NO
19981175,43,YES
19981317,43,YES
19981376,43,NO
19981520,43,NO
19981566,43,NO
19981661,43,NO
19981750,43,NO
19981761,43,NO
19981830,43,YES
19981844,43,NO
19981893,43,NO
19982010,43,NO
19982016,43,NO
19982051,43,YES
19982179,43,NO
19982223,43,NO
19982368,43,NO
19982525,43,NO
19982528,43,NO
19982700,43,NO
19982701,43,NO
19982723,43,NO
19982763,43,YES
20000038,43,YES
20000066,43,NO
20000121,43,YES
20000162,43,NO
20000195,43,NO
20000271,43,NO
20000297,43,NO
20000358,43,NO
20000507,43,NO
20000568,43,NO
20000587,43,NO
20000756,43,NO
20000940,43,NO
20000973,43,NO
20001066,43,YES
20001101,43,NO
20001107,43,NO
20001162,43,NO
20001187,43,NO
20001216,43,NO
20001485,43,YES
20001487,43,NO
20001642,43,NO
20001666,43,NO
20001707,43,NO
20001765,43,NO
20001766,43,NO
20001801,43,NO
20001868,43,NO
20001875,43,NO
20001876,43,NO
20001886,43,NO
20001915,43,NO
20001928,43,NO
20002000,43,NO
20002052,43,YES
20002165,43,NO
20002176,43,NO
20002232,43,NO
20002269,43,NO
20002333,43,NO
20002336,43,NO
20002350,43,YES
20002387,43,NO
20002469,43,NO
20002571,43,NO
20002629,43,NO
20002714,43,NO
20002804,43,NO
20020002,43,NO
20020159,43,NO
20020281,43,NO
20020288,43,NO
20020452,43,NO
20020492,43,NO
20020527,43,NO
20020557,43,NO
20020923,43,YES
20020934,43,NO
20021031,43,YES
20021362,43,NO
20021530,43,NO
20021570,43,YES
20021668,43,YES
20021802,43,NO
20022122,43,NO
20022179,43,NO
20022288,43,NO
20022626,43,YES
20022656,43,NO
20022685,43,NO
20040082,43,YES
20040091,43,NO
20040247,43,NO
20040282,43,NO
20040428,43,NO
20040479,43,NO
20040622,43,NO
20040956,43,YES
20041156,43,YES
20041297,43,YES
20041736,43,NO
20041747,43,NO
20041750,43,NO
20041805,43,YES
20042013,43,NO
20042017,43,NO
20042039,43,YES
20042136,43,NO
20042160,43,YES
20042187,43,NO
20042472,43,NO
20042504,43,NO
20042526,43,NO
19730017,44,NO
19730035,44,YES
19730046,44,NO
19730080,44,YES
19730150,44,YES
19730314,44,YES
19730317,44,YES
19730338,44,NO
19730348,44,NO
19730478,44,NO
19730522,44,NO
19730535,44,YES
19730593,44,YES
19730673,44,NO
19730790,44,NO
19730892,44,NO
19730986,44,NO
19731023,44,NO
19731137,44,NO
19731361,44,NO
19731458,44,NO
19750027,44,NO
19750160,44,NO
19750279,44,NO
19750285,44,NO
19750323,44,NO
19750419,44,NO
19750448,44,NO
19750702,44,NO
19750711,44,NO
19751056,44,YES
19751087,44,NO
19751130,44,NO
19751325,44,YES
19751356,44,NO
19751521,44,NO
19751555,44,YES
19751627,44,NO
19751652,44,NO
19760018,44,NO
19760031,44,NO
19760127,44,NO
19760326,44,NO
19760452,44,NO
19760505,44,NO
19760552,44,NO
19760720,44,NO
19761295,44,NO
19761368,44,NO
19761385,44,NO
19761548,44,NO
19761696,44,NO
19761705,44,NO
19780011,44,NO
19780025,44,NO
19780041,44,YES
19780064,44,YES
19780073,44,NO
19780081,44,NO
19780113,44,NO
19780198,44,YES
19780212,44,NO
19780229,44,NO
19780493,44,NO
19780575,44,NO
19780576,44,NO
19780832,44,NO
19780837,44,NO
19780984,44,NO
19781217,44,NO
19781259,44,YES
19781273,44,NO
19781352,44,NO
19781397,44,NO
19800012,44,NO
19800062,44,NO
19800065,44,NO
19800160,44,NO
19800193,44,NO
19800269,44,NO
19800309,44,NO
19800367,44,NO
19800442,44,YES
19800464,44,NO
19800494,44,NO
19800535,44,NO
19800614,44,YES
19800651,44,YES
19800688,44,NO
19800696,44,NO
19800762,44,NO
19800783,44,NO
19800836,44,NO
19800862,44,NO
19800913,44,NO
19801037,44,NO
19801050,44,NO
19801063,44,YES
19801080,44,NO
19801262,44,NO
19830026,44,NO
19830036,44,NO
19830114,44,YES
19830244,44,NO
19830311,44,NO
19830323,44,NO
19830391,44,NO
19830564,44,NO
19830567,44,NO
19830695,44,NO
19830752,44,NO
19830863,44,NO
19830921,44,NO
19830994,44,NO
19831030,44,NO
19831039,44,YES
19831064,44,NO
19831069,44,YES
19831150,44,NO
19831241,44,NO
19831289,44,NO
19831320,44,NO
19831393,44,NO
19831445,44,YES
19831471,44,NO
19831483,44,NO
19831541,44,NO
19831552,44,NO
19831565,44,NO
19840026,44,NO
19840116,44,YES
19840124,44,YES
19840133,44,YES
19840155,44,NO
19840166,44,NO
19840191,44,NO
19840270,44,NO
19840402,44,NO
19840471,44,NO
19840500,44,NO
19840549,44,NO
19840613,44,NO
19840689,44,NO
19840706,44,NO
19840747,44,YES
19840842,44,YES
19840882,44,NO
19840900,44,NO
19840934,44,NO
19841046,44,NO
19841074,44,NO
19841293,44,NO
19860003,44,YES
19860005,44,NO
19860074,44,NO
19860079,44,YES
19860084,44,NO
19860105,44,NO
19860118,44,NO
19860166,44,NO
19860196,44,NO
19860373,44,NO
19860456,44,NO
19860480,44,NO
19860483,44,NO
19860511,44,NO
19860626,44,YES
19860719,44,NO
19860811,44,NO
19860821,44,NO
19860872,44,NO
19860918,44,NO
19860943,44,NO
19860974,44,NO
19861123,44,YES
19861253,44,NO
19861431,44,YES
19870075,44,YES
19870122,44,YES
19870168,44,NO
19870192,44,NO
19870201,44,NO
19870263,44,YES
19870387,44,NO
19870414,44,YES
19870472,44,YES
19870476,44,YES
19870495,44,YES
19870598,44,NO
19870674,44,YES
19870845,44,NO
19870848,44,NO
19870896,44,NO
19870951,44,YES
19871002,44,NO
19871024,44,NO
19871037,44,NO
19871301,44,NO
19871332,44,YES
19871390,44,YES
19871397,44,NO
19872150,44,NO
19872178,44,YES
19872229,44,NO
19880178,44,NO
19880196,44,YES
19880270,44,YES
19880339,44,NO
19880459,44,YES
19880504,44,NO
19880590,44,NO
19880596,44,NO
19880604,44,NO
19880675,44,NO
19880762,44,NO
19880819,44,NO
19880831,44,NO
19880948,44,NO
19880983,44,NO
19881014,44,NO
19881085,44,NO
19881155,44,YES
19881176,44,NO
19881269,44,YES
19881361,44,YES
19881422,44,YES
19881434,44,NO
19890091,44,NO
19890163,44,NO
19890231,44,NO
19890801,44,NO
19891034,44,NO
19891066,44,YES
19891142,44,NO
19891216,44,NO
19891237,44,NO
19891455,44,NO
19891498,44,NO
19891536,44,YES
19900045,44,YES
19900133,44,YES
19900418,44,YES
19900459,44,NO
19900523,44,NO
19900525,44,YES
19900610,44,NO
19900614,44,NO
19900710,44,NO
19900778,44,NO
19900780,44,NO
19900859,44,NO
19900947,44,YES
19900951,44,YES
19901115,44,NO
19901145,44,YES
19901246,44,NO
19901252,44,NO
19910030,44,NO
19910035,44,YES
19910094,44,NO
19910434,44,NO
19910447,44,NO
19910448,44,NO
19910484,44,NO
19910603,44,NO
19910643,44,NO
19910651,44,NO
19910833,44,NO
19910889,44,NO
19910895,44,YES
19910932,44,NO
19911004,44,NO
19911050,44,NO
19911112,44,YES
19911393,44,YES
19911397,44,NO
19930060,44,NO
19930089,44,NO
19930260,44,NO
19930293,44,NO
19930508,44,NO
19930608,44,NO
19930611,44,NO
19930793,44,NO
19930862,44,NO
19930934,44,NO
19930969,44,NO
19931050,44,NO
19931092,44,NO
19931171,44,NO
19931284,44,YES
19931464,44,NO
19931530,44,NO
19931560,44,NO
19940089,44,YES
19940400,44,YES
19940458,44,NO
19940474,44,NO
19940554,44,NO
19940642,44,NO
19940677,44,YES
19940800,44,NO
19940890,44,YES
19940987,44,NO
19941086,44,NO
19941135,44,NO
19941166,44,YES
19941207,44,NO
19941246,44,NO
19941289,44,NO
19941364,44,NO
19941572,44,NO
19941719,44,NO
19941918,44,NO
19941953,44,YES
19942020,44,NO
19942132,44,NO
19942316,44,NO
19942466,44,NO
19942602,44,NO
19942704,44,NO
19942716,44,YES
19942783,44,YES
19942947,44,YES
19960019,44,YES
19960362,44,NO
19960414,44,NO
19960437,44,NO
19960450,44,NO
19960486,44,NO
19960568,44,NO
19960614,44,NO
19960644,44,NO
19960665,44,NO
19960866,44,NO
19960998,44,NO
19961001,44,NO
19961025,44,YES
19961060,44,NO
19961106,44,NO
19961128,44,NO
19961165,44,NO
19961211,44,NO
19961259,44,NO
19961305,44,YES
19961380,44,NO
19961387,44,YES
19961466,44,NO
19961540,44,NO
19961606,44,YES
19961634,44,YES
19961860,44,YES
19961981,44,NO
19962032,44,YES
19962086,44,NO
19962171,44,NO
19962186,44,NO
19962265,44,NO
19962366,44,NO
19962418,44,YES
19962419,44,NO
19962470,44,YES
19962496,44,NO
19962504,44,NO
19962646,44,NO
19962702,44,YES
19962807,44,NO
19980180,44,NO
19980186,44,NO
19980187,44,NO
19980236,44,NO
19980278,44,NO
19980280,44,NO
19980297,44,NO
19980300,44,NO
19980339,44,NO
19980340,44,YES
19980375,44,NO
19980400,44,NO
19980488,44,NO
19980491,44,NO
19980594,44,NO
19980614,44,NO
19980632,44,NO
19980695,44,NO
19980740,44,YES
19981154,44,YES
19981161,44,NO
19981182,44,YES
19981235,44,NO
19981271,44,NO
19981377,44,NO
19981382,44,NO
19981403,44,YES
19981414,44,NO
19981454,44,NO
19981536,44,NO
19981610,44,NO
19981695,44,NO
19981849,44,NO
19981850,44,NO
19981882,44,NO
19982088,44,NO
19982092,44,NO
19982130,44,NO
19982146,44,NO
19982227,44,NO
19982267,44,NO
19982396,44,NO
19982477,44,NO
19982618,44,YES
19982719,44,NO
19982731,44,NO
19982732,44,NO
19982768,44,NO
19982794,44,NO
20000008,44,NO
20000009,44,YES
20000018,44,NO
20000082,44,NO
20000150,44,NO
20000300,44,YES
20000312,44,NO
20000355,44,NO
20000378,44,NO
20000388,44,NO
20000500,44,NO
20000549,44,NO
20000566,44,NO
20000675,44,NO
20000715,44,NO
20000774,44,YES
20000789,44,YES
20000946,44,NO
20000987,44,NO
20001037,44,NO
20001158,44,NO
20001193,44,YES
20001238,44,NO
20001339,44,NO
20001396,44,NO
20001512,44,YES
20001709,44,NO
20001731,44,NO
20001834,44,NO
20001862,44,YES
20001966,44,YES
20001972,44,NO
20001994,44,NO
20002025,44,NO
20002120,44,YES
20002125,44,NO
20002172,44,NO
20002250,44,NO
20002282,44,NO
20002295,44,YES
20002312,44,NO
20002430,44,NO
20002511,44,YES
20002531,44,NO
20020366,44,NO
20020569,44,NO
20020809,44,NO
20020910,44,NO
20020912,44,NO
20020995,44,NO
20021034,44,NO
20021289,44,NO
20021732,44,YES
20021771,44,YES
20021776,44,NO
20021797,44,NO
20022159,44,NO
20022629,44,NO
20040179,44,NO
20040379,44,YES
20040426,44,NO
20040444,44,NO
20040482,44,YES
20040496,44,NO
20040529,44,NO
20040553,44,NO
20040907,44,NO
20040929,44,NO
20041021,44,NO
20041251,44,NO
20041317,44,NO
20041508,44,NO
20041563,44,NO
20041909,44,NO
20041935,44,NO
20041963,44,NO
20042035,44,NO
20042062,44,NO
20042067,44,NO
20042215,44,NO
20042328,44,NO
20042419,44,NO
20042514,44,NO
19730071,45,YES
19730156,45,YES
19730373,45,YES
19730382,45,NO
19730403,45,YES
19730502,45,NO
19730585,45,NO
19730666,45,NO
19730715,45,NO
19730761,45,NO
19730777,45,NO
19730878,45,YES
19730952,45,NO
19730955,45,NO
19731028,45,NO
19731030,45,NO
19731125,45,NO
19731128,45,NO
19731358,45,NO
19731402,45,NO
19731452,45,NO
19731495,45,NO
19750085,45,NO
19750112,45,YES
19750122,45,NO
19750128,45,NO
19750187,45,NO
19750225,45,NO
19750251,45,NO
19750274,45,NO
19750298,45,NO
19750302,45,YES
19750314,45,YES
19750465,45,NO
19750598,45,NO
19750636,45,NO
19750684,45,NO
19751007,45,NO
19751073,45,NO
19751094,45,NO
19751247,45,NO
19751315,45,NO
19751366,45,NO
19751643,45,NO
19751687,45,NO
19751692,45,NO
19751724,45,NO
19751726,45,NO
19760155,45,YES
19760181,45,NO
19760221,45,NO
19760481,45,NO
19760673,45,NO
19761004,45,NO
19761010,45,NO
19761025,45,NO
19761053,45,NO
19761087,45,NO
19761180,45,NO
19761187,45,NO
19761196,45,NO
19761215,45,NO
19761220,45,NO
19761227,45,NO
19761265,45,NO
19761352,45,YES
19761403,45,NO
19761561,45,NO
19761640,45,NO
19761714,45,NO
19780078,45,NO
19780080,45,NO
19780231,45,YES
19780672,45,NO
19780773,45,YES
19780817,45,NO
19780963,45,NO
19781052,45,NO
19781279,45,NO
19781287,45,YES
19781335,45,NO
19781376,45,NO
19781378,45,NO
19800014,45,NO
19800074,45,YES
19800082,45,NO
19800223,45,NO
19800285,45,NO
19800405,45,YES
19800472,45,NO
19800569,45,NO
19800571,45,NO
19800580,45,NO
19800655,45,NO
19800722,45,NO
19801002,45,NO
19801140,45,NO
19801171,45,NO
19801335,45,NO
19801361,45,NO
19801362,45,NO
19801365,45,NO
19801457,45,NO
19830081,45,NO
19830192,45,NO
19830213,45,NO
19830273,45,YES
19830381,45,NO
19830384,45,NO
19830453,45,NO
19830584,45,NO
19830605,45,NO
19830668,45,YES
19830737,45,NO
19830908,45,NO
19830929,45,NO
19831010,45,NO
19831011,45,NO
19831131,45,NO
19831143,45,NO
19831211,45,NO
19831231,45,NO
19831242,45,NO
19831453,45,NO
19831475,45,NO
19831481,45,NO
19831486,45,NO
19831563,45,NO
19840183,45,YES
19840326,45,YES
19840331,45,YES
19840375,45,NO
19840492,45,NO
19840496,45,NO
19840648,45,YES
19840659,45,NO
19840661,45,YES
19840677,45,NO
19840881,45,YES
19840948,45,NO
19840971,45,NO
19841025,45,YES
19841041,45,NO
19841141,45,NO
19841162,45,NO
19841168,45,YES
19841180,45,NO
19841324,45,NO
19860019,45,NO
19860096,45,NO
19860129,45,NO
19860200,45,YES
19860301,45,NO
19860306,45,NO
19860325,45,NO
19860342,45,NO
19860356,45,YES
19860402,45,NO
19860507,45,NO
19860732,45,NO
19860796,45,NO
19860879,45,YES
19860902,45,NO
19860964,45,NO
19861003,45,NO
19861026,45,NO
19861080,45,NO
19861266,45,NO
19861435,45,NO
19870014,45,YES
19870059,45,NO
19870108,45,NO
19870113,45,NO
19870127,45,YES
19870200,45,NO
19870339,45,YES
19870366,45,NO
19870370,45,YES
19870403,45,NO
19870422,45,NO
19870424,45,NO
19870468,45,NO
19870498,45,NO
19870505,45,NO
19870524,45,YES
19870554,45,NO
19870648,45,NO
19870695,45,YES
19870701,45,NO
19870746,45,YES
19870787,45,NO
19870808,45,NO
19870844,45,NO
19870862,45,YES
19870912,45,YES
19870913,45,NO
19870925,45,YES
19870957,45,NO
19871026,45,YES
19871080,45,YES
19871226,45,NO
19871244,45,NO
19871330,45,NO
19871339,45,NO
19871359,45,NO
19871448,45,NO
19872051,45,YES
19872160,45,YES
19872243,45,NO
19872275,45,YES
19872280,45,NO
19872343,45,NO
19880117,45,NO
19880268,45,NO
19880294,45,NO
19880348,45,YES
19880391,45,NO
19880416,45,NO
19880417,45,NO
19880695,45,NO
19880750,45,YES
19880778,45,YES
19880798,45,NO
19880800,45,NO
19880801,45,NO
19880908,45,YES
19880921,45,NO
19880928,45,NO
19880987,45,YES
19881057,45,YES
19881480,45,NO
19890111,45,NO
19890239,45,YES
19890254,45,YES
19890270,45,NO
19890325,45,NO
19890515,45,YES
19890723,45,NO
19890828,45,NO
19890898,45,NO
19890904,45,YES
19890998,45,NO
19891005,45,NO
19891063,45,NO
19891119,45,YES
19891123,45,NO
19891327,45,NO
19900095,45,NO
19900329,45,NO
19900344,45,YES
19900375,45,NO
19900407,45,YES
19900979,45,NO
19901152,45,NO
19901164,45,NO
19901166,45,NO
19901190,45,NO
19901192,45,NO
19901213,45,YES
19901234,45,NO
19901276,45,NO
19901337,45,NO
19901346,45,NO
19910022,45,NO
19910365,45,NO
19910393,45,NO
19910544,45,NO
19910616,45,NO
19910773,45,NO
19910888,45,NO
19910923,45,YES
19910957,45,NO
19910996,45,YES
19911006,45,YES
19911012,45,NO
19911044,45,NO
19911154,45,NO
19911243,45,NO
19911255,45,NO
19911268,45,NO
19911504,45,NO
19930004,45,NO
19930028,45,NO
19930066,45,NO
19930096,45,NO
19930118,45,NO
19930288,45,NO
19930291,45,NO
19930479,45,NO
19930641,45,NO
19930922,45,YES
19930962,45,NO
19931044,45,YES
19931059,45,NO
19931069,45,NO
19931102,45,NO
19931164,45,YES
19931417,45,NO
19931461,45,NO
19940010,45,YES
19940172,45,YES
19940195,45,NO
19940222,45,NO
19940245,45,NO
19940345,45,NO
19940697,45,NO
19940830,45,NO
19940927,45,YES
19941093,45,NO
19941219,45,NO
19941224,45,YES
19941251,45,NO
19941511,45,NO
19941631,45,NO
19941919,45,NO
19942164,45,NO
19942176,45,NO
19942272,45,NO
19942333,45,YES
19942456,45,NO
19942543,45,YES
19942670,45,NO
19942824,45,NO
19942920,45,NO
19960013,45,NO
19960130,45,NO
19960347,45,NO
19960376,45,NO
19960423,45,NO
19960706,45,YES
19960730,45,YES
19960862,45,NO
19960954,45,NO
19960990,45,NO
19961086,45,NO
19961096,45,NO
19961155,45,NO
19961163,45,YES
19961168,45,YES
19961215,45,NO
19961269,45,YES
19961276,45,NO
19961338,45,NO
19961354,45,NO
19961449,45,NO
19961482,45,NO
19961594,45,NO
19961628,45,YES
19961849,45,NO
19961850,45,NO
19961878,45,NO
19962010,45,NO
19962069,45,YES
19962077,45,NO
19962088,45,YES
19962126,45,YES
19962210,45,NO
19962354,45,YES
19962403,45,NO
19962592,45,NO
19962829,45,YES
19962851,45,NO
19980023,45,NO
19980273,45,NO
19980292,45,YES
19980331,45,NO
19980364,45,NO
19980398,45,NO
19980606,45,NO
19980621,45,NO
19980668,45,NO
19980678,45,NO
19980702,45,NO
19980821,45,NO
19980866,45,NO
19980911,45,NO
19981005,45,NO
19981062,45,NO
19981143,45,NO
19981146,45,NO
19981160,45,NO
19981300,45,NO
19981416,45,NO
19981527,45,NO
19981645,45,NO
19981674,45,YES
19981724,45,NO
19981884,45,NO
19981901,45,NO
19982253,45,YES
19982357,45,YES
19982415,45,NO
19982440,45,NO
19982486,45,NO
19982549,45,YES
19982697,45,NO
19982810,45,YES
20000020,45,NO
20000042,45,YES
20000092,45,NO
20000102,45,NO
20000180,45,YES
20000188,45,NO
20000207,45,YES
20000220,45,NO
20000231,45,YES
20000265,45,NO
20000304,45,YES
20000364,45,YES
20000366,45,NO
20000403,45,NO
20000592,45,NO
20000668,45,NO
20000670,45,NO
20000821,45,NO
20000889,45,NO
20001105,45,YES
20001140,45,NO
20001169,45,YES
20001197,45,YES
20001199,45,NO
20001239,45,NO
20001611,45,NO
20001957,45,NO
20002047,45,YES
20002142,45,NO
20002208,45,YES
20002237,45,NO
20002416,45,NO
20002555,45,NO
20002594,45,NO
20002608,45,NO
20002681,45,NO
20002705,45,NO
20002775,45,NO
20002785,45,NO
20020195,45,NO
20020341,45,NO
20020436,45,NO
20020665,45,YES
20020686,45,NO
20020862,45,NO
20021035,45,NO
20021319,45,YES
20021689,45,NO
20021695,45,NO
20021790,45,NO
20022067,45,NO
20022194,45,NO
20022229,45,NO
20022249,45,NO
20022320,45,NO
20022506,45,NO
20022510,45,YES
20022703,45,YES
20040086,45,NO
20040150,45,YES
20040272,45,NO
20040458,45,NO
20040503,45,NO
20040573,45,YES
20040765,45,NO
20041057,45,NO
20041376,45,NO
20041527,45,NO
20041669,45,NO
20041774,45,NO
20041995,45,NO
20042044,45,NO
20042110,45,YES
20042546,45,NO
19730010,46,NO
19730023,46,YES
19730036,46,NO
19730122,46,NO
19730169,46,NO
19730189,46,NO
19730274,46,NO
19730289,46,NO
19730409,46,NO
19730432,46,NO
19730469,46,NO
19730554,46,YES
19730561,46,NO
19730766,46,NO
19730809,46,YES
19730815,46,YES
19730872,46,NO
19730879,46,NO
19730907,46,NO
19730943,46,NO
19730975,46,NO
19731020,46,NO
19731060,46,YES
19731066,46,NO
19731069,46,NO
19731162,46,NO
19731201,46,NO
19731220,46,YES
19731263,46,NO
19731313,46,YES
19731476,46,YES
19731501,46,YES
19750162,46,YES
19750177,46,NO
19750226,46,NO
19750317,46,NO
19750331,46,NO
19750348,46,NO
19750368,46,NO
19750430,46,NO
19750534,46,NO
19750677,46,NO
19751005,46,NO
19751006,46,NO
19751107,46,YES
19751112,46,NO
19751159,46,NO
19751162,46,YES
19751221,46,NO
19751229,46,NO
19751236,46,YES
19751251,46,NO
19751328,46,NO
19751377,46,YES
19751484,46,NO
19751511,46,YES
19751553,46,NO
19751556,46,NO
19751557,46,YES
19751648,46,NO
19751725,46,NO
19751750,46,YES
19760045,46,NO
19760050,46,NO
19760201,46,NO
19760295,46,NO
19760318,46,NO
19760333,46,NO
19760345,46,NO
19760457,46,NO
19760510,46,NO
19760669,46,NO
19761062,46,NO
19761109,46,NO
19761114,46,NO
19761124,46,NO
19761152,46,NO
19761216,46,NO
19761272,46,NO
19761282,46,NO
19761355,46,NO
19761384,46,NO
19761489,46,NO
19761694,46,NO
19780013,46,NO
19780094,46,NO
19780097,46,YES
19780164,46,NO
19780232,46,YES
19780272,46,NO
19780548,46,NO
19780651,46,NO
19780758,46,YES
19780818,46,NO
19780942,46,YES
19781096,46,NO
19781327,46,NO
19800053,46,NO
19800092,46,NO
19800200,46,NO
19800462,46,YES
19800504,46,NO
19800584,46,NO
